review_rank,review_priority,review_reasons,audit_label,scope,lines_year,precinct_key,county_norm,prec_id,split_count,district_weights,dominant_district,dominant_area_weight,total_area_weight,normalized_non_dominant_share,unallocated_area_weight,cvap_total,non_dominant_cvap_exposure,unallocated_cvap_exposure,has_precinct_cvap,max_non_dominant_vote_exposure,top_vote_exposure_contest,max_2024_total_votes,max_2024_non_dominant_vote_exposure,top_2024_vote_exposure_contest,closest_2024_abs_margin_pct,closest_2024_margin_contest,max_2024_margin_sensitivity,top_2024_margin_sensitivity_contest,contests_reviewed
3105,low,review_if_needed,state_house_2022,state_house,2022,COFFEE - 001512,COFFEE,001512,2,47:0.999990;62:0.000010,47,0.99999014,1.0,9.86e-06,0.0,966.0,0.0095,0.0,True,0.0125,president_2024,1264.0,0.0125,president_2024,63.6872,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3106,low,review_if_needed,state_senate_2022,state_senate,2022,COFFEE - 001512,COFFEE,001512,2,16:0.999990;14:0.000010,16,0.99999014,1.0,9.86e-06,0.0,966.0,0.0095,0.0,True,0.0125,president_2024,1264.0,0.0125,president_2024,63.6872,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3107,low,review_if_needed,state_senate_2022,state_senate,2022,SULLIVAN - 008518,SULLIVAN,008518,2,4:0.999998;3:0.000002,4,0.99999759,1.0,2.41e-06,0.0,3936.0,0.0095,0.0,True,0.0061,president_2024,2534.0,0.0061,president_2024,56.6693,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3108,low,review_if_needed,congressional_2026,congressional,2026,MCNAIRY - 006152,MCNAIRY,006152,2,9:0.999993;8:0.000007,9,0.99999285,1.0,7.15e-06,0.0,1333.0,0.0095,0.0,True,0.0051,president_2024,716.0,0.0051,president_2024,61.844,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3109,low,review_if_needed,congressional_2026,congressional,2026,MARION - 005765,MARION,005765,2,4:0.999979;3:0.000021,4,0.99997914,1.0,2.086e-05,0.0,447.0,0.0093,0.0,True,0.0059,president_2020,266.0,0.0055,president_2024,49.6183,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3110,low,review_if_needed,state_house_2022,state_house,2022,HENDERSON - 004001,HENDERSON,004001,2,79:0.999994;73:0.000006,79,0.99999397,1.0,6.03e-06,0.0,1546.0,0.0093,0.0,True,0.0055,president_2020,873.0,0.0053,president_2024,68.8431,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3111,low,review_if_needed,state_house_2022,state_house,2022,MCMINN - 006061,MCMINN,006061,2,23:0.999997;22:0.000003,23,0.99999651,1.0,3.49e-06,0.0,2628.0,0.0092,0.0,True,0.012,president_2020,1981.0,0.0069,president_2024,56.2628,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3112,low,review_if_needed,state_senate_2022,state_senate,2022,MCMINN - 006061,MCMINN,006061,2,1:0.999997;2:0.000003,1,0.99999651,1.0,3.49e-06,0.0,2628.0,0.0092,0.0,True,0.012,president_2020,1981.0,0.0069,president_2024,56.2628,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3113,low,review_if_needed,state_house_2022,state_house,2022,COCKE - 001418,COCKE,001418,2,11:0.999735;5:0.000050,11,0.9997352,0.9997851,4.991e-05,0.0002149,183.0,0.0091,0.0393,True,0.0044,us_senate_2024,88.0,0.0044,us_senate_2024,59.0909,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3114,low,review_if_needed,state_house_2022,state_house,2022,MADISON - 005665,MADISON,005665,2,73:0.999992;72:0.000008,73,0.99999226,1.0,7.74e-06,0.0,1162.0,0.009,0.0,True,0.006,president_2020,677.0,0.0052,president_2024,58.1979,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3115,low,review_if_needed,state_senate_2022,state_senate,2022,MADISON - 005665,MADISON,005665,2,25:0.999992;26:0.000008,25,0.99999226,1.0,7.74e-06,0.0,1162.0,0.009,0.0,True,0.006,president_2020,677.0,0.0052,president_2024,58.1979,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3116,low,review_if_needed,congressional_2026,congressional,2026,COFFEE - 001512,COFFEE,001512,2,4:0.999991;9:0.000009,4,0.99999075,1.0,9.25e-06,0.0,966.0,0.0089,0.0,True,0.0117,president_2024,1264.0,0.0117,president_2024,63.6872,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3117,low,review_if_needed,state_house_2022,state_house,2022,MONROE - 006362,MONROE,006362,2,23:0.999677;22:0.000009,23,0.99967744,0.99968644,9e-06,0.00031356,964.0,0.0087,0.3023,True,0.0086,president_2024,958.0,0.0086,president_2024,73.3759,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3118,low,review_if_needed,state_senate_2022,state_senate,2022,HAYWOOD - 003910,HAYWOOD,003910,2,26:0.999986;32:0.000014,26,0.99998634,1.0,1.366e-05,0.0,639.0,0.0087,0.0,True,0.0032,president_2020,219.0,0.003,president_2024,15.3846,us_senate_2024,0.0014,us_senate_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3119,low,review_if_needed,congressional_2022,congressional,2022,MARION - 005765,MARION,005765,2,4:0.999981;3:0.000019,4,0.99998065,1.0,1.935e-05,0.0,447.0,0.0086,0.0,True,0.0054,president_2020,266.0,0.0051,president_2024,49.6183,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3120,low,review_if_needed,state_senate_2022,state_senate,2022,MARION - 005765,MARION,005765,2,10:0.999981;11:0.000019,10,0.99998065,1.0,1.935e-05,0.0,447.0,0.0086,0.0,True,0.0054,president_2020,266.0,0.0051,president_2024,49.6183,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3121,low,review_if_needed,state_senate_2022,state_senate,2022,LAKE - 004952,LAKE,004952,2,25:0.999968;24:0.000005,25,0.99996768,0.99997296,5.29e-06,2.704e-05,1617.0,0.0085,0.0437,True,0.0051,president_2020,896.0,0.0047,president_2024,44.6429,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3122,low,review_if_needed,state_house_2022,state_house,2022,WAYNE - 009405,WAYNE,009405,2,71:0.999988;72:0.000012,71,0.99998782,1.0,1.218e-05,0.0,690.0,0.0084,0.0,True,0.0061,president_2024,498.0,0.0061,president_2024,72.5367,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3123,low,review_if_needed,state_house_2022,state_house,2022,CANNON - 000702,CANNON,000702,2,40:0.999982;46:0.000018,40,0.99998237,1.0,1.763e-05,0.0,474.0,0.0084,0.0,True,0.0042,president_2020,233.0,0.0041,president_2024,54.6256,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3124,low,review_if_needed,congressional_2022,congressional,2022,WILLIAMSON - 009703,WILLIAMSON,009703,2,7:0.999995;5:0.000005,7,0.99999525,1.0,4.75e-06,0.0,1728.0,0.0082,0.0,True,0.0115,president_2024,2421.0,0.0115,president_2024,38.7298,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3125,low,review_if_needed,state_house_2022,state_house,2022,HARDIN - 003710,HARDIN,003710,2,72:0.999996;94:0.000004,72,0.99999584,1.0,4.16e-06,0.0,1961.0,0.0082,0.0,True,0.0049,president_2020,925.0,0.0038,president_2024,74.7027,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3126,low,review_if_needed,state_house_2022,state_house,2022,WASHINGTON - 009319,WASHINGTON,009319,2,6:0.999997;3:0.000003,6,0.99999656,1.0,3.44e-06,0.0,2350.0,0.0081,0.0,True,0.0056,president_2020,1215.0,0.0042,president_2024,67.7366,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3127,low,review_if_needed,state_senate_2022,state_senate,2022,WASHINGTON - 009319,WASHINGTON,009319,2,3:0.999997;4:0.000003,3,0.99999656,1.0,3.44e-06,0.0,2350.0,0.0081,0.0,True,0.0056,president_2020,1215.0,0.0042,president_2024,67.7366,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3128,low,review_if_needed,state_house_2022,state_house,2022,CARROLL - 000808,CARROLL,000808,2,76:0.999996;79:0.000004,76,0.99999642,1.0,3.58e-06,0.0,2226.0,0.008,0.0,True,0.003,president_2020,741.0,0.0027,president_2024,47.5034,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3129,low,review_if_needed,congressional_2022,congressional,2022,CARROLL - 000819,CARROLL,000819,2,8:0.999978;7:0.000022,8,0.99997842,1.0,2.158e-05,0.0,361.0,0.0078,0.0,True,0.0076,us_senate_2024,351.0,0.0076,us_senate_2024,57.5499,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3130,low,multiway_split,state_house_2022,state_house,2022,FRANKLIN - 002654,FRANKLIN,002654,3,39:0.999975;70:0.000004;62:0.000000,39,0.99997459,0.99997875,4.16e-06,2.125e-05,1868.0,0.0078,0.0397,True,0.0037,president_2024,891.0,0.0037,president_2024,73.1622,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3131,low,close_2024_precinct_margin,congressional_2022,congressional,2022,HAMILTON - 003456,HAMILTON,003456,2,3:0.999998;4:0.000002,3,0.99999764,1.0,2.36e-06,0.0,3167.0,0.0075,0.0,True,0.0114,us_senate_2024,4853.0,0.0114,us_senate_2024,9.7216,president_2024,0.0076,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3132,low,close_2024_precinct_margin,state_house_2022,state_house,2022,HAMILTON - 003456,HAMILTON,003456,2,27:0.999998;31:0.000002,27,0.99999764,1.0,2.36e-06,0.0,3167.0,0.0075,0.0,True,0.0114,us_senate_2024,4853.0,0.0114,us_senate_2024,9.7216,president_2024,0.0076,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3133,low,close_2024_precinct_margin,state_senate_2022,state_senate,2022,HAMILTON - 003456,HAMILTON,003456,2,11:0.999998;10:0.000002,11,0.99999764,1.0,2.36e-06,0.0,3167.0,0.0075,0.0,True,0.0114,us_senate_2024,4853.0,0.0114,us_senate_2024,9.7216,president_2024,0.0076,president_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3134,low,review_if_needed,congressional_2022,congressional,2022,DECATUR - 002061,DECATUR,002061,2,7:0.999980;8:0.000020,7,0.99997979,1.0,2.021e-05,0.0,370.0,0.0075,0.0,True,0.009,president_2024,447.0,0.009,president_2024,72.3502,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3135,low,review_if_needed,congressional_2022,congressional,2022,STEWART - 008405,STEWART,008405,2,7:0.999996;8:0.000004,7,0.99999558,1.0,4.42e-06,0.0,1691.0,0.0075,0.0,True,0.0049,president_2024,1105.0,0.0049,president_2024,63.7104,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3136,low,review_if_needed,state_house_2022,state_house,2022,STEWART - 008405,STEWART,008405,2,74:0.999996;76:0.000004,74,0.99999558,1.0,4.42e-06,0.0,1691.0,0.0075,0.0,True,0.0049,president_2024,1105.0,0.0049,president_2024,63.7104,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3137,low,review_if_needed,congressional_2022,congressional,2022,SCOTT - 007752,SCOTT,007752,2,6:0.999996;3:0.000004,6,0.99999649,1.0,3.51e-06,0.0,2131.0,0.0075,0.0,True,0.0046,president_2020,1295.0,0.0045,president_2024,78.8477,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3138,low,review_if_needed,state_senate_2022,state_senate,2022,PUTNAM - 007260,PUTNAM,007260,2,15:0.999986;12:0.000014,15,0.99998616,1.0,1.384e-05,0.0,533.0,0.0074,0.0,True,0.0198,president_2024,1433.0,0.0198,president_2024,58.2566,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3139,low,review_if_needed,congressional_2026,congressional,2026,LAWRENCE - 005174,LAWRENCE,005174,2,9:0.999987;5:0.000013,9,0.99998699,1.0,1.301e-05,0.0,570.0,0.0074,0.0,True,0.0125,president_2024,958.0,0.0125,president_2024,54.4276,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3140,low,review_if_needed,state_senate_2022,state_senate,2022,WILSON - 009822,WILSON,009822,2,17:0.999998;20:0.000002,17,0.99999841,1.0,1.59e-06,0.0,4677.0,0.0074,0.0,True,0.0053,president_2020,2663.0,0.0042,president_2024,21.5507,us_senate_2024,0.0012,us_senate_2024,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3141,low,multiway_split,state_house_2022,state_house,2022,HARDEMAN - 003609,HARDEMAN,003609,3,80:0.999991;72:0.000006;94:0.000003,80,0.99999075,1.0,9.25e-06,0.0,791.0,0.0073,0.0,True,0.0038,president_2020,404.0,0.0037,president_2024,78.6082,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3142,low,review_if_needed,congressional_2022,congressional,2022,PERRY - 006959,PERRY,006959,2,7:0.999981;5:0.000019,7,0.99998111,1.0,1.889e-05,0.0,381.0,0.0072,0.0,True,0.0056,president_2024,298.0,0.0056,president_2024,69.5502,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3143,low,review_if_needed,congressional_2022,congressional,2022,SEVIER - 007956,SEVIER,007956,2,1:0.999701;2:0.000002,1,0.99970055,0.99970278,2.23e-06,0.00029722,3241.0,0.0072,0.9633,True,0.0054,president_2020,1154.0,0.0026,president_2024,66.3453,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3144,low,review_if_needed,state_house_2022,state_house,2022,HOUSTON - 004305,HOUSTON,004305,2,74:0.999993;69:0.000007,74,0.99999324,1.0,6.76e-06,0.0,1022.0,0.0069,0.0,True,0.004,president_2024,590.0,0.004,president_2024,53.7522,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3145,low,review_if_needed,state_senate_2022,state_senate,2022,ROANE - 007459,ROANE,007459,2,12:0.999997;5:0.000003,12,0.99999746,1.0,2.54e-06,0.0,2670.0,0.0068,0.0,True,0.0039,president_2024,1538.0,0.0039,president_2024,62.7386,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3146,low,review_if_needed,congressional_2026,congressional,2026,HOUSTON - 004306,HOUSTON,004306,2,5:0.999993;7:0.000007,5,0.99999281,1.0,7.19e-06,0.0,939.0,0.0068,0.0,True,0.0037,president_2020,500.0,0.0036,president_2024,58.0448,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3147,low,review_if_needed,congressional_2026,congressional,2026,BENTON - 000201,BENTON,000201,2,5:0.999997;8:0.000003,5,0.99999663,1.0,3.37e-06,0.0,1997.0,0.0067,0.0,True,0.0042,president_2020,1180.0,0.004,president_2024,58.3765,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3148,low,review_if_needed,congressional_2026,congressional,2026,BLEDSOE - 000310,BLEDSOE,000310,2,4:0.999983;6:0.000017,4,0.99998283,1.0,1.717e-05,0.0,385.0,0.0066,0.0,True,0.0052,president_2020,86.0,0.0015,president_2024,79.0698,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3149,low,review_if_needed,state_house_2022,state_house,2022,COFFEE - 001514,COFFEE,001514,2,47:0.999997;39:0.000003,47,0.99999701,1.0,2.99e-06,0.0,2116.0,0.0063,0.0,True,0.0039,president_2020,1107.0,0.0033,president_2024,66.8825,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3150,low,review_if_needed,state_house_2022,state_house,2022,FAYETTE - 002459,FAYETTE,002459,2,94:0.999976;80:0.000016,94,0.99997644,0.99999245,1.601e-05,7.55e-06,389.0,0.0062,0.0029,True,0.0091,president_2024,571.0,0.0091,president_2024,38.704,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3151,low,review_if_needed,congressional_2022,congressional,2022,CUMBERLAND - 001702,CUMBERLAND,001702,2,6:0.999995;4:0.000005,6,0.99999543,1.0,4.57e-06,0.0,1350.0,0.0062,0.0,True,0.0042,president_2024,922.0,0.0042,president_2024,63.0122,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3152,low,review_if_needed,state_house_2022,state_house,2022,CUMBERLAND - 001702,CUMBERLAND,001702,2,25:0.999995;31:0.000005,25,0.99999543,1.0,4.57e-06,0.0,1350.0,0.0062,0.0,True,0.0042,president_2024,922.0,0.0042,president_2024,63.0122,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3153,low,review_if_needed,state_senate_2022,state_senate,2022,CUMBERLAND - 001702,CUMBERLAND,001702,2,15:0.999995;10:0.000005,15,0.99999543,1.0,4.57e-06,0.0,1350.0,0.0062,0.0,True,0.0042,president_2024,922.0,0.0042,president_2024,63.0122,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3154,low,review_if_needed,state_senate_2022,state_senate,2022,HENDERSON - 004012,HENDERSON,004012,2,25:0.999971;24:0.000029,25,0.99997104,1.0,2.896e-05,0.0,209.0,0.0061,0.0,True,0.0167,president_2024,578.0,0.0167,president_2024,83.2746,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3155,low,review_if_needed,state_house_2022,state_house,2022,CARROLL - 000809,CARROLL,000809,2,76:0.999997;79:0.000003,76,0.99999721,1.0,2.79e-06,0.0,2189.0,0.0061,0.0,True,0.0016,president_2024,589.0,0.0016,president_2024,74.0238,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3156,low,review_if_needed,state_house_2022,state_house,2022,SHELBY - 008072,SHELBY,008072,2,95:0.999997;94:0.000003,95,0.99999744,1.0,2.56e-06,0.0,2361.0,0.006,0.0,True,0.0094,president_2024,3691.0,0.0094,president_2024,42.6714,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3157,low,review_if_needed,state_senate_2022,state_senate,2022,SHELBY - 008072,SHELBY,008072,2,31:0.999997;26:0.000003,31,0.99999744,1.0,2.56e-06,0.0,2361.0,0.006,0.0,True,0.0094,president_2024,3691.0,0.0094,president_2024,42.6714,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3158,low,review_if_needed,congressional_2022,congressional,2022,HENDERSON - 004012,HENDERSON,004012,2,8:0.999972;7:0.000028,8,0.99997155,1.0,2.845e-05,0.0,209.0,0.0059,0.0,True,0.0164,president_2024,578.0,0.0164,president_2024,83.2746,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3159,low,review_if_needed,congressional_2022,congressional,2022,WILSON - 009807,WILSON,009807,2,6:0.999998;5:0.000002,6,0.99999846,1.0,1.54e-06,0.0,3722.0,0.0057,0.0,True,0.0045,president_2024,2917.0,0.0045,president_2024,47.8246,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3160,low,review_if_needed,state_house_2022,state_house,2022,OVERTON - 006859,OVERTON,006859,2,41:0.999991;25:0.000009,41,0.99999087,1.0,9.13e-06,0.0,611.0,0.0056,0.0,True,0.022,president_2024,2405.0,0.022,president_2024,62.987,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3161,low,review_if_needed,state_senate_2022,state_senate,2022,OVERTON - 006859,OVERTON,006859,2,12:0.999991;15:0.000009,12,0.99999087,1.0,9.13e-06,0.0,611.0,0.0056,0.0,True,0.022,president_2024,2405.0,0.022,president_2024,62.987,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3162,low,review_if_needed,congressional_2026,congressional,2026,HARDIN - 003717,HARDIN,003717,2,9:0.999996;8:0.000004,9,0.9999964,1.0,3.6e-06,0.0,1512.0,0.0054,0.0,True,0.0027,president_2020,668.0,0.0024,president_2024,75.8982,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3163,low,review_if_needed,state_house_2022,state_house,2022,HAMILTON - 003451,HAMILTON,003451,2,28:0.999997;30:0.000003,28,0.9999972,1.0,2.8e-06,0.0,1891.0,0.0053,0.0,True,0.0033,president_2024,1194.0,0.0033,president_2024,54.4379,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3164,low,review_if_needed,congressional_2026,congressional,2026,CARROLL - 000808,CARROLL,000808,2,8:0.999998;5:0.000002,8,0.99999761,1.0,2.39e-06,0.0,2226.0,0.0053,0.0,True,0.002,president_2020,741.0,0.0018,president_2024,47.5034,president_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
3165,low,review_if_needed,state_house_2022,state_house,2022,POLK - 007161,POLK,007161,2,22:0.999974;23:0.000005,22,0.99997425,0.99997884,4.59e-06,2.116e-05,1130.0,0.0052,0.0239,True,0.0038,president_2020,676.0,0.0031,president_2024,72.7549,us_senate_2024,0.0,,governor_2022;president_2020;president_2024;us_senate_2020;us_senate_2024
